timestamp,episode,reward,entropy,loss,steps,deaths,p1_lives,p2_lives,p1_wins,p2_wins,r_damage_dealt,r_damage_taken,r_time_penalty,r_offstage_penalty,r_suicide_penalty,r_death_penalty,r_kill_reward,count_neutral,count_move_left,count_move_right,count_jump,count_light,count_heavy,count_dodge,count_left_heavy,count_right_heavy,count_left_light,count_right_light,prob_neutral,prob_move_left,prob_move_right,prob_jump,prob_light,prob_heavy,prob_dodge,prob_left_heavy,prob_right_heavy,prob_left_light,prob_right_light
2026-04-08 13:17:21,1,136.88,0.000000,0.000000,181,15,0,14,0,1,67.70,-37.82,0.00,-18.00,-150.00,-45.00,80.00,9,9,14,11,26,10,8,22,20,37,15,0.0490,0.0622,0.0688,0.0788,0.1626,0.0700,0.0604,0.1168,0.0933,0.1488,0.0894
2026-04-08 13:21:22,2,-190.38,0.000000,0.000000,157,16,0,14,0,2,19.35,-37.92,0.00,-16.80,-150.00,-45.00,10.00,10,7,8,14,22,11,15,19,12,21,18,0.0468,0.0585,0.0691,0.0763,0.1775,0.0676,0.0574,0.1120,0.0919,0.1510,0.0919
2026-04-08 13:24:30,3,-182.92,0.000000,0.000000,102,15,0,14,0,3,25.10,-38.02,0.00,-15.00,-150.00,-45.00,10.00,1,5,7,6,17,10,6,11,12,15,12,0.0484,0.0601,0.0694,0.0776,0.1695,0.0687,0.0586,0.1130,0.0929,0.1510,0.0909
2026-04-08 13:28:28,4,-225.15,2.303479,376.229187,165,15,0,15,0,4,30.00,-38.55,0.00,-21.60,-150.00,-45.00,0.00,11,13,14,6,45,10,7,11,8,27,13,0.0479,0.0607,0.0687,0.0777,0.1679,0.0684,0.0594,0.1159,0.0932,0.1507,0.0895
2026-04-08 13:32:01,5,-212.30,2.303479,376.229187,135,15,0,15,0,5,41.80,-37.50,0.00,-21.60,-150.00,-45.00,0.00,9,12,9,11,22,7,8,15,10,18,14,0.0506,0.0653,0.0680,0.0793,0.1650,0.0668,0.0589,0.1162,0.0927,0.1458,0.0915
2026-04-08 13:36:46,6,-111.45,2.303479,376.229187,193,16,0,14,0,6,60.45,-37.70,0.00,-19.20,-150.00,-45.00,20.00,4,4,11,13,38,12,17,24,15,30,25,0.0517,0.0659,0.0685,0.0791,0.1606,0.0676,0.0601,0.1159,0.0939,0.1461,0.0906
2026-04-08 13:41:04,7,-124.10,2.303479,376.229187,171,16,0,14,0,7,54.20,-38.10,0.00,-25.20,-150.00,-45.00,20.00,7,14,7,13,20,10,21,22,22,18,17,0.0452,0.0566,0.0679,0.0745,0.1864,0.0664,0.0557,0.1120,0.0909,0.1523,0.0919
2026-04-08 13:44:53,8,-117.85,2.302778,305.491150,152,15,0,14,0,8,55.65,-37.50,0.00,-21.00,-150.00,-45.00,20.00,8,11,9,13,21,16,11,15,14,20,14,0.0476,0.0612,0.0670,0.0765,0.1767,0.0627,0.0552,0.1136,0.0937,0.1532,0.0926
2026-04-08 13:48:10,9,-233.47,2.302778,305.491150,114,15,0,15,0,9,17.35,-37.83,0.00,-18.00,-150.00,-45.00,0.00,5,2,9,5,22,10,6,10,8,21,16,0.0454,0.0574,0.0676,0.0745,0.1831,0.0667,0.0570,0.1142,0.0912,0.1520,0.0909
2026-04-08 13:51:14,10,-216.05,2.302778,305.491150,107,15,0,15,0,10,38.05,-37.50,0.00,-21.60,-150.00,-45.00,0.00,7,4,10,8,20,4,7,14,8,15,10,0.0501,0.0642,0.0675,0.0776,0.1654,0.0659,0.0587,0.1169,0.0943,0.1493,0.0899
2026-04-08 13:54:40,11,-175.27,2.302778,305.491150,129,15,0,14,0,11,35.55,-37.83,0.00,-18.00,-150.00,-45.00,10.00,5,12,12,7,24,9,9,11,8,20,12,0.0460,0.0583,0.0679,0.0752,0.1799,0.0676,0.0575,0.1140,0.0913,0.1514,0.0911
2026-04-08 13:57:58,12,-208.15,2.294100,440.006958,116,15,0,15,0,12,42.95,-37.50,0.00,-18.60,-150.00,-45.00,0.00,6,9,8,7,18,6,6,17,11,20,8,0.0514,0.0656,0.0678,0.0786,0.1616,0.0673,0.0598,0.1175,0.0937,0.1471,0.0896
2026-04-08 14:01:26,13,-218.85,2.294100,440.006958,128,15,0,15,0,13,34.05,-38.10,0.00,-19.80,-150.00,-45.00,0.00,4,6,13,15,19,9,6,18,7,16,15,0.0471,0.0586,0.0683,0.0750,0.1761,0.0683,0.0590,0.1149,0.0921,0.1505,0.0901
2026-04-08 14:04:44,14,-185.55,2.294100,440.006958,120,15,0,14,0,14,24.85,-38.00,0.00,-17.40,-150.00,-45.00,10.00,3,7,7,9,31,5,10,6,6,22,14,0.0458,0.0598,0.0657,0.0754,0.1843,0.0617,0.0538,0.1140,0.0924,0.1544,0.0928
2026-04-08 14:08:18,15,-155.62,2.294100,440.006958,133,15,0,14,0,15,43.50,-35.53,0.00,-21.60,-140.00,-42.00,10.00,6,8,7,9,23,13,6,21,9,23,8,0.0512,0.0649,0.0679,0.0803,0.1640,0.0682,0.0592,0.1163,0.0926,0.1443,0.0909
2026-04-08 14:12:12,16,-130.57,2.292467,363.392517,149,15,0,15,0,16,47.20,-38.77,0.00,-24.00,-150.00,-45.00,20.00,7,11,12,13,24,6,5,19,13,26,13,0.0468,0.0597,0.0680,0.0759,0.1730,0.0691,0.0591,0.1165,0.0918,0.1496,0.0904
2026-04-08 14:16:06,17,-167.67,2.292467,363.392517,156,15,0,15,0,17,44.35,-37.82,0.00,-19.20,-150.00,-45.00,10.00,11,12,14,14,23,6,7,21,16,18,14,0.0466,0.0594,0.0677,0.0756,0.1745,0.0688,0.0588,0.1166,0.0917,0.1500,0.0903
2026-04-08 14:19:08,18,-210.57,2.292467,363.392517,102,15,0,15,0,18,37.40,-37.98,0.00,-15.00,-150.00,-45.00,0.00,7,6,11,4,15,2,8,13,7,22,7,0.0448,0.0573,0.0666,0.0739,0.1839,0.0664,0.0568,0.1161,0.0910,0.1533,0.0899
2026-04-08 14:22:19,19,-215.87,2.292467,363.392517,118,15,0,15,0,19,32.55,-37.83,0.00,-15.60,-150.00,-45.00,0.00,5,15,9,10,26,6,6,6,5,24,6,0.0463,0.0579,0.0679,0.0751,0.1793,0.0677,0.0582,0.1151,0.0912,0.1509,0.0904
2026-04-08 14:25:52,20,-151.25,2.292933,384.322144,129,15,0,15,0,20,60.05,-37.70,0.00,-18.60,-150.00,-45.00,10.00,2,10,10,11,19,9,9,21,6,18,14,0.0543,0.0661,0.0704,0.0808,0.1551,0.0707,0.0632,0.1152,0.0931,0.1417,0.0894
2026-04-08 14:29:21,21,-81.05,2.292933,384.322144,130,15,0,14,0,21,49.00,-37.65,0.00,-17.40,-150.00,-45.00,30.00,5,9,8,5,33,8,6,17,10,24,5,0.0519,0.0651,0.0687,0.0805,0.1647,0.0685,0.0595,0.1146,0.0915,0.1421,0.0928
2026-04-08 14:32:51,22,-187.05,2.292933,384.322144,123,15,0,14,0,22,25.25,-38.70,0.00,-18.60,-150.00,-45.00,10.00,7,3,5,6,22,6,7,15,13,29,10,0.0449,0.0586,0.0652,0.0747,0.1880,0.0613,0.0533,0.1141,0.0922,0.1554,0.0923
2026-04-08 14:36:22,23,-214.50,2.292933,384.322144,128,15,0,15,0,23,34.95,-37.65,0.00,-16.80,-150.00,-45.00,0.00,5,7,6,7,28,9,4,20,13,18,11,0.0451,0.0581,0.0663,0.0744,0.1807,0.0667,0.0572,0.1173,0.0914,0.1534,0.0893
2026-04-08 14:39:16,24,-215.00,2.289051,480.119354,91,15,0,15,0,24,34.50,-37.70,0.00,-16.80,-150.00,-45.00,0.00,2,5,5,2,19,4,7,14,8,14,11,0.0445,0.0572,0.0662,0.0737,0.1851,0.0662,0.0565,0.1166,0.0908,0.1536,0.0897
2026-04-08 14:43:18,25,-141.30,2.289051,480.119354,160,15,0,15,0,25,33.75,-38.45,0.00,-21.60,-150.00,-45.00,20.00,9,5,12,13,30,10,8,13,17,29,14,0.0456,0.0590,0.0662,0.0750,0.1768,0.0675,0.0579,0.1189,0.0917,0.1527,0.0887
2026-04-08 14:47:45,26,-46.92,2.289051,480.119354,178,16,0,14,0,26,37.60,-38.13,0.00,-11.40,-150.00,-45.00,40.00,4,9,16,16,33,9,11,22,16,29,13,0.0409,0.0541,0.0630,0.0715,0.2009,0.0613,0.0512,0.1161,0.0894,0.1615,0.0900
2026-04-08 14:52:12,27,-126.57,2.289051,480.119354,186,16,0,14,0,27,45.20,-38.77,0.00,-18.00,-150.00,-45.00,20.00,11,13,13,11,36,11,11,20,13,28,19,0.0438,0.0565,0.0654,0.0733,0.1887,0.0650,0.0551,0.1160,0.0905,0.1559,0.0898
2026-04-08 14:56:27,28,-33.80,2.292784,334.030853,171,16,0,14,0,28,52.90,-37.90,0.00,-13.80,-150.00,-45.00,40.00,9,7,10,14,33,8,12,20,8,24,26,0.0438,0.0566,0.0655,0.0733,0.1889,0.0653,0.0555,0.1161,0.0903,0.1549,0.0898
2026-04-08 15:00:27,29,-176.10,2.292784,334.030853,154,16,0,14,0,29,35.40,-37.90,0.00,-18.60,-150.00,-45.00,10.00,9,8,11,8,26,12,8,20,17,25,10,0.0465,0.0606,0.0659,0.0759,0.1803,0.0633,0.0554,0.1150,0.0930,0.1525,0.0916
2026-04-08 15:04:11,30,-161.05,2.292784,334.030853,141,16,0,14,0,30,49.75,-37.80,0.00,-18.00,-150.00,-45.00,10.00,7,12,10,9,26,9,6,15,16,21,10,0.0457,0.0596,0.0654,0.0752,0.1845,0.0620,0.0539,0.1145,0.0927,0.1546,0.0918
2026-04-08 15:08:16,31,-124.12,2.292784,334.030853,166,15,0,14,0,31,44.30,-37.83,0.00,-15.60,-150.00,-45.00,20.00,6,9,15,10,37,6,12,18,18,22,13,0.0491,0.0647,0.0662,0.0792,0.1730,0.0663,0.0571,0.1154,0.0905,0.1451,0.0934
2026-04-08 15:11:15,32,-210.72,2.286165,310.983276,100,15,0,15,0,32,35.30,-37.83,0.00,-13.20,-150.00,-45.00,0.00,5,8,6,5,21,4,5,13,7,17,9,0.0485,0.0630,0.0664,0.0762,0.1726,0.0649,0.0575,0.1176,0.0931,0.1500,0.0902
2026-04-08 15:14:32,33,-210.45,2.286165,310.983276,118,15,0,15,0,33,39.85,-37.90,0.00,-17.40,-150.00,-45.00,0.00,4,13,6,10,24,6,3,16,10,19,7,0.0456,0.0575,0.0672,0.0742,0.1822,0.0674,0.0573,0.1149,0.0912,0.1522,0.0904
2026-04-08 15:18:02,34,-164.80,2.286165,310.983276,136,15,0,14,0,34,44.50,-37.50,0.00,-16.80,-150.00,-45.00,10.00,5,9,10,10,38,9,4,11,6,21,13,0.0444,0.0583,0.0648,0.0747,0.1906,0.0611,0.0528,0.1140,0.0918,0.1550,0.0925
2026-04-08 15:22:00,35,-94.45,2.286165,310.983276,153,15,0,14,0,35,39.80,-39.45,0.00,-19.80,-150.00,-45.00,30.00,6,7,10,7,24,17,6,20,12,28,16,0.0468,0.0609,0.0660,0.0759,0.1793,0.0635,0.0557,0.1153,0.0931,0.1522,0.0914
2026-04-08 15:25:16,36,-172.90,2.289171,366.770569,112,15,0,15,0,36,41.20,-37.50,0.00,-21.60,-150.00,-45.00,10.00,4,9,4,4,27,3,5,12,9,26,9,0.0459,0.0590,0.0669,0.0749,0.1774,0.0681,0.0584,0.1174,0.0914,0.1510,0.0897
2026-04-08 15:29:05,37,-41.60,2.289171,366.770569,146,16,0,14,0,37,46.50,-37.50,0.00,-15.60,-150.00,-45.00,40.00,7,6,11,7,38,5,8,22,9,25,8,0.0418,0.0536,0.0650,0.0713,0.2026,0.0635,0.0524,0.1131,0.0890,0.1564,0.0913
2026-04-08 15:33:24,38,-124.35,2.289171,366.770569,170,16,0,14,0,38,41.95,-37.50,0.00,-13.80,-150.00,-45.00,20.00,11,10,13,7,29,10,7,22,12,36,13,0.0472,0.0593,0.0669,0.0744,0.1734,0.0678,0.0592,0.1186,0.0926,0.1531,0.0876
2026-04-08 15:36:56,39,-199.07,2.289171,366.770569,132,15,0,15,0,39,53.55,-37.82,0.00,-19.80,-150.00,-45.00,0.00,3,3,9,10,35,8,5,17,17,13,12,0.0448,0.0581,0.0661,0.0742,0.1821,0.0668,0.0572,0.1177,0.0911,0.1528,0.0892
2026-04-08 15:40:50,40,-179.65,2.291607,329.879181,153,15,0,15,0,40,35.90,-39.55,0.00,-21.00,-150.00,-45.00,10.00,6,9,4,12,34,11,8,16,15,24,14,0.0485,0.0605,0.0684,0.0763,0.1689,0.0702,0.0603,0.1159,0.0922,0.1491,0.0896
2026-04-08 15:44:13,41,-187.57,2.291607,329.879181,121,15,0,14,0,41,28.10,-38.48,0.00,-22.20,-150.00,-45.00,10.00,4,5,12,8,24,9,2,16,11,16,14,0.0451,0.0574,0.0667,0.0740,0.1847,0.0670,0.0569,0.1148,0.0906,0.1522,0.0906
2026-04-08 15:48:16,42,-177.75,2.291607,329.879181,160,15,0,14,0,42,36.75,-39.10,0.00,-20.40,-150.00,-45.00,10.00,6,6,13,20,32,6,5,24,11,21,16,0.0501,0.0616,0.0692,0.0793,0.1702,0.0679,0.0597,0.1097,0.0928,0.1467,0.0928
2026-04-08 15:52:01,43,-120.85,2.291607,329.879181,141,15,0,14,0,43,34.90,-35.15,0.00,-18.60,-140.00,-42.00,20.00,6,15,9,10,21,10,5,15,15,24,11,0.0504,0.0643,0.0672,0.0797,0.1674,0.0677,0.0586,0.1168,0.0923,0.1448,0.0908
2026-04-08 15:56:01,44,-97.72,2.286345,336.579132,157,15,0,13,0,44,32.85,-38.17,0.00,-17.40,-150.00,-45.00,30.00,1,12,15,10,36,6,9,16,14,24,14,0.0456,0.0594,0.0655,0.0753,0.1863,0.0621,0.0538,0.1135,0.0924,0.1536,0.0925
2026-04-08 15:59:35,45,-215.95,2.286345,336.579132,134,15,0,15,0,45,35.15,-37.50,0.00,-18.60,-150.00,-45.00,0.00,6,14,10,10,18,7,10,20,8,22,9,0.0448,0.0570,0.0667,0.0736,0.1861,0.0667,0.0568,0.1150,0.0907,0.1521,0.0905
2026-04-08 16:04:13,46,-160.05,2.286345,336.579132,189,16,0,14,0,46,57.10,-39.95,0.00,-22.20,-150.00,-45.00,10.00,9,11,15,20,26,9,10,22,17,33,17,0.0437,0.0564,0.0653,0.0731,0.1900,0.0653,0.0554,0.1162,0.0902,0.1546,0.0898
2026-04-08 16:08:36,47,-135.77,2.286345,336.579132,178,16,0,14,0,47,35.45,-38.82,0.00,-17.40,-150.00,-45.00,20.00,9,14,15,13,26,8,14,25,18,19,17,0.0425,0.0537,0.0653,0.0719,0.2005,0.0640,0.0526,0.1124,0.0894,0.1561,0.0917
2026-04-08 16:11:45,48,-226.95,2.290559,359.526855,115,15,0,15,0,48,24.15,-37.50,0.00,-18.60,-150.00,-45.00,0.00,11,2,11,9,21,9,4,8,12,19,9,0.0443,0.0573,0.0658,0.0736,0.1856,0.0663,0.0566,0.1171,0.0908,0.1533,0.0894
2026-04-08 16:15:52,49,-165.17,2.290559,359.526855,168,15,0,14,0,49,49.35,-38.52,0.00,-21.00,-150.00,-45.00,10.00,11,10,14,10,35,8,7,28,11,20,14,0.0461,0.0583,0.0674,0.0747,0.1799,0.0682,0.0576,0.1144,0.0913,0.1514,0.0908
2026-04-08 16:19:29,50,-50.62,2.290559,359.526855,143,15,0,15,0,50,44.55,-37.98,0.00,-22.20,-150.00,-45.00,40.00,8,6,8,12,31,13,8,16,12,25,4,0.0561,0.0678,0.0700,0.0821,0.1520,0.0717,0.0630,0.1137,0.0935,0.1407,0.0895
2026-04-08 16:22:59,51,-205.55,2.290559,359.526855,127,15,0,15,0,51,47.35,-37.50,0.00,-20.40,-150.00,-45.00,0.00,4,9,10,9,16,8,9,14,15,19,14,0.0533,0.0656,0.0714,0.0807,0.1614,0.0698,0.0616,0.1112,0.0913,0.1405,0.0931
2026-04-08 16:26:47,52,-211.50,2.293300,329.743835,146,15,0,15,0,52,40.20,-37.50,0.00,-19.20,-150.00,-45.00,0.00,6,10,9,11,24,12,6,22,14,22,10,0.0455,0.0588,0.0664,0.0747,0.1786,0.0679,0.0582,0.1180,0.0914,0.1512,0.0893
2026-04-08 16:30:30,53,-136.62,2.293300,329.743835,136,16,0,14,0,53,32.35,-37.77,0.00,-16.20,-150.00,-45.00,20.00,4,6,16,7,23,11,6,12,12,28,11,0.0507,0.0650,0.0670,0.0779,0.1658,0.0670,0.0588,0.1173,0.0934,0.1475,0.0897
2026-04-08 16:34:38,54,-163.47,2.293300,329.743835,161,15,0,14,0,54,46.40,-38.67,0.00,-16.20,-150.00,-45.00,10.00,3,11,10,11,28,14,8,25,12,28,11,0.0527,0.0656,0.0708,0.0835,0.1649,0.0692,0.0586,0.1077,0.0915,0.1393,0.0960
2026-04-08 16:39:16,55,-167.70,2.293300,329.743835,201,15,0,14,0,55,46.40,-37.50,0.00,-21.60,-150.00,-45.00,10.00,12,11,18,16,43,10,8,23,16,32,12,0.0482,0.0631,0.0662,0.0771,0.1759,0.0648,0.0563,0.1155,0.0925,0.1487,0.0918
2026-04-08 16:42:51,56,-207.03,2.289335,266.462860,135,15,0,15,0,56,40.90,-37.92,0.00,-15.00,-150.00,-45.00,0.00,5,5,10,6,28,10,11,26,11,14,9,0.0447,0.0585,0.0659,0.0742,0.1820,0.0666,0.0571,0.1180,0.0906,0.1525,0.0898
2026-04-08 16:46:48,57,-6.70,2.289335,266.462860,156,15,0,15,0,57,48.50,-38.00,0.00,-22.20,-150.00,-45.00,50.00,6,7,9,9,35,7,13,24,14,20,12,0.0542,0.0660,0.0699,0.0813,0.1576,0.0708,0.0625,0.1143,0.0926,0.1402,0.0907
2026-04-08 16:50:35,58,-183.17,2.289335,266.462860,139,15,0,14,0,58,29.45,-37.83,0.00,-19.80,-150.00,-45.00,10.00,5,6,5,11,21,7,13,17,17,22,15,0.0418,0.0540,0.0644,0.0714,0.2009,0.0632,0.0525,0.1143,0.0894,0.1577,0.0903
2026-04-08 16:54:30,59,-124.37,2.289335,266.462860,158,15,0,14,0,59,45.15,-38.33,0.00,-16.20,-150.00,-45.00,20.00,8,13,8,13,26,11,12,19,9,27,12,0.0465,0.0598,0.0663,0.0755,0.1746,0.0677,0.0581,0.1179,0.0923,0.1531,0.0883
2026-04-08 16:57:52,60,-212.85,2.289420,363.906036,122,15,0,15,0,60,42.25,-38.50,0.00,-21.60,-150.00,-45.00,0.00,6,6,14,5,19,9,9,13,8,19,14,0.0483,0.0637,0.0663,0.0777,0.1752,0.0656,0.0570,0.1166,0.0914,0.1459,0.0923
2026-04-08 17:01:50,61,-134.78,2.289420,363.906036,156,15,0,13,0,61,41.30,-38.27,0.00,-22.80,-150.00,-45.00,20.00,7,14,17,10,27,6,7,20,12,22,14,0.0459,0.0577,0.0674,0.0744,0.1833,0.0679,0.0575,0.1130,0.0910,0.1505,0.0914
2026-04-08 17:05:26,62,-206.60,2.289420,363.906036,138,15,0,15,0,62,39.60,-38.00,0.00,-13.20,-150.00,-45.00,0.00,6,7,11,11,33,8,2,14,15,21,10,0.0502,0.0652,0.0668,0.0778,0.1680,0.0670,0.0590,0.1180,0.0920,0.1455,0.0906
2026-04-08 17:08:36,63,-176.97,2.289420,363.906036,105,15,0,15,0,63,30.25,-37.83,0.00,-14.40,-150.00,-45.00,10.00,5,6,7,9,15,6,2,18,9,21,7,0.0508,0.0656,0.0669,0.0771,0.1657,0.0671,0.0595,0.1184,0.0925,0.1464,0.0899
2026-04-08 17:12:44,64,-183.12,2.287525,321.175415,162,15,0,14,0,64,28.35,-39.07,0.00,-17.40,-150.00,-45.00,10.00,7,9,12,12,32,7,4,26,19,19,15,0.0437,0.0560,0.0656,0.0729,0.1914,0.0655,0.0554,0.1150,0.0902,0.1540,0.0902
2026-04-08 17:16:33,65,-10.45,2.287525,321.175415,153,15,0,15,0,65,41.00,-38.45,0.00,-18.00,-150.00,-45.00,50.00,10,8,11,13,29,7,10,12,16,26,11,0.0510,0.0636,0.0672,0.0797,0.1655,0.0678,0.0602,0.1182,0.0930,0.1453,0.0885
2026-04-08 17:19:56,66,-222.50,2.287525,321.175415,121,15,0,15,0,66,23.80,-37.50,0.00,-13.80,-150.00,-45.00,0.00,5,9,5,9,22,7,5,12,15,19,13,0.0461,0.0592,0.0659,0.0750,0.1760,0.0670,0.0580,0.1181,0.0923,0.1542,0.0881
2026-04-08 17:23:44,67,38.38,2.287525,321.175415,148,15,0,14,0,67,45.35,-37.58,0.00,-14.40,-150.00,-45.00,60.00,2,8,14,15,24,12,10,17,18,20,8,0.0404,0.0528,0.0634,0.0705,0.2079,0.0618,0.0511,0.1142,0.0886,0.1589,0.0903
2026-04-08 17:26:56,68,-174.90,2.289765,528.446838,111,15,0,14,0,68,34.60,-37.70,0.00,-16.80,-150.00,-45.00,10.00,8,4,6,4,24,5,3,13,17,17,10,0.0452,0.0574,0.0674,0.0745,0.1871,0.0669,0.0568,0.1130,0.0899,0.1497,0.0922
2026-04-08 17:30:36,69,-202.30,2.289765,528.446838,142,15,0,15,0,69,46.40,-38.10,0.00,-15.60,-150.00,-45.00,0.00,6,6,15,12,27,10,7,14,12,25,8,0.0444,0.0579,0.0657,0.0741,0.1832,0.0666,0.0571,0.1182,0.0913,0.1528,0.0888
2026-04-08 17:34:40,70,-174.25,2.289765,528.446838,146,16,0,14,0,70,38.25,-38.30,0.00,-19.20,-150.00,-45.00,10.00,0,10,11,6,26,6,6,17,16,30,18,0.0451,0.0583,0.0661,0.0745,0.1821,0.0671,0.0577,0.1168,0.0913,0.1518,0.0893
2026-04-08 17:38:38,71,-123.60,2.289765,528.446838,155,15,0,13,0,71,51.60,-38.00,0.00,-22.20,-150.00,-45.00,20.00,7,5,10,9,27,9,15,26,19,22,6,0.0510,0.0650,0.0674,0.0775,0.1654,0.0672,0.0595,0.1164,0.0939,0.1467,0.0899
2026-04-08 17:42:14,72,-218.95,2.289519,288.110870,140,15,0,15,0,72,35.75,-37.50,0.00,-22.20,-150.00,-45.00,0.00,6,9,9,7,30,6,17,11,14,21,10,0.0508,0.0665,0.0667,0.0773,0.1667,0.0666,0.0585,0.1171,0.0923,0.1467,0.0909
2026-04-08 17:45:27,73,-184.85,2.289519,288.110870,111,15,0,14,0,73,26.85,-37.50,0.00,-19.20,-150.00,-45.00,10.00,5,7,10,4,22,4,5,15,11,17,11,0.0456,0.0596,0.0654,0.0759,0.1865,0.0624,0.0540,0.1137,0.0926,0.1523,0.0920
2026-04-08 17:49:38,74,-142.00,2.289519,288.110870,174,15,0,14,0,74,28.70,-37.70,0.00,-18.00,-150.00,-45.00,20.00,6,14,13,13,37,14,7,17,14,24,15,0.0520,0.0664,0.0674,0.0790,0.1620,0.0681,0.0594,0.1169,0.0933,0.1458,0.0897
2026-04-08 17:53:14,75,-242.52,2.289519,288.110870,130,15,0,15,0,75,13.90,-38.03,0.00,-23.40,-150.00,-45.00,0.00,4,6,6,9,21,9,10,17,17,19,12,0.0427,0.0556,0.0645,0.0724,0.1938,0.0642,0.0550,0.1171,0.0901,0.1555,0.0889
2026-04-08 17:58:09,76,42.10,2.286415,389.516785,210,15,0,14,0,76,56.90,-37.60,0.00,-22.20,-150.00,-45.00,60.00,10,11,7,16,43,13,12,26,13,36,23,0.0459,0.0595,0.0665,0.0754,0.1761,0.0682,0.0583,0.1178,0.0920,0.1512,0.0890
2026-04-08 18:01:21,77,-226.15,2.286415,389.516785,108,15,0,15,0,77,28.55,-37.50,0.00,-22.20,-150.00,-45.00,0.00,6,10,3,5,16,7,5,9,16,18,13,0.0438,0.0560,0.0660,0.0730,0.1908,0.0659,0.0560,0.1148,0.0905,0.1529,0.0904
2026-04-08 18:05:05,78,-226.95,2.286415,389.516785,143,15,0,15,0,78,21.75,-37.50,0.00,-16.20,-150.00,-45.00,0.00,8,10,9,7,30,7,7,15,19,20,11,0.0444,0.0571,0.0659,0.0738,0.1855,0.0663,0.0564,0.1166,0.0912,0.1537,0.0892
2026-04-08 18:08:58,79,-10.30,2.286415,389.516785,155,15,0,14,0,79,43.60,-37.90,0.00,-21.00,-150.00,-45.00,50.00,10,14,14,9,26,9,7,15,14,19,18,0.0449,0.0597,0.0649,0.0736,0.1921,0.0608,0.0529,0.1141,0.0916,0.1529,0.0925
2026-04-08 18:12:14,80,-229.32,2.283930,443.610748,118,15,0,15,0,80,21.35,-38.27,0.00,-17.40,-150.00,-45.00,0.00,5,8,6,6,25,5,12,12,8,24,7,0.0514,0.0630,0.0695,0.0797,0.1655,0.0691,0.0613,0.1125,0.0929,0.1439,0.0911
2026-04-08 18:17:35,81,-177.05,2.283930,443.610748,239,16,0,14,0,81,39.15,-38.40,0.00,-22.80,-150.00,-45.00,10.00,15,11,12,18,48,18,14,33,26,31,13,0.0461,0.0586,0.0664,0.0751,0.1789,0.0679,0.0588,0.1159,0.0919,0.1510,0.0895
2026-04-08 18:21:07,82,-214.70,2.283930,443.610748,128,15,0,15,0,82,36.00,-37.70,0.00,-18.00,-150.00,-45.00,0.00,4,6,5,14,23,7,6,19,11,23,10,0.0454,0.0581,0.0670,0.0746,0.1814,0.0679,0.0581,0.1156,0.0914,0.1503,0.0902
